2,1,0,0,1,2,3,6,6,7,9,8,6,6,5,5,5,4,4,3,1,4,4,5,4,2,3,2,2,4,5,5,2,2,5,4,0,0,0,3,4,0,3,1,2,2,2,1
UBAT0010,00192,1.48E7,4.316E+07,1201,11.906,0,0.635,43,0.99,3,3,0,2,4,3,3,1,0,2,2,3,3,1,3,3,0,3,5,2,1,5,6,5,2,3,4,2,2,3,4,4,3,2,3,1,1,2,4,3,1,1,1,2,2,2,3,4,5,3,5,6,3,5,5,4,4,6,4,4
UBAT0010,00193,1.48E7,4.365E+07,1198,11.905,0,0.635,43,0.99,4,5,7,6,4,2,3,5,4,0,4,5,4,4,4,2,1,3,2,2,3,2,1,2,3,3,2,1,2,3,2,2,4,2,4,3,1,1,3,3,2,4,3,1,1,3,4,3,2,4,3,1,2,3,2,3,1,1,2,3
UBAT0010,00194,1.48E7,4.069E+07,1196,11.906,0,0.635,43,0.99,3,3,3,3,4,3,3,3,3,2,2,4,4,3,2,0,3,4,3,4,3,3,4,4,3,2,1,5,5,2,3,4,4,2,2,3,2,2,2,2,2,2,3,3,1,0,2,3,3,2,1,1,1,1,1,8,14,13,9,6
UBAT0010,00195,1.48E7,4.785E+07,1198,11.916,0,0.635,43,0.98,4,5,1,2,2,3,2,2,4,5,2,3,2,1,2,2,1,3,1,3,3,2,3,3,0,0,0,0,2,1,1,1,1,1,2,1,1,3,2,4,3,4,4,3,1,6,20,44,72,88,97,104,107,108,111,110,110,106,96,83
UBAT0010,00196,1.48E7,3.542E+08,1200,11.905,0,0.635,43,0.99,82,84,79,67,38,13,2,1,3,3,1,1,1,2,3,4,2,3,3,2,3,1,1,1,3,2,1,4,3,2,1,1,1,2,5,7,6,3,3,2,2,3,3,3,2,0,1,1,2,2,1,3,2,0,2,1,0,0,0,1
UBAT0010,00197,1.48E7,9.693E+07,1202,11.908,0,0.634,43,0.99,0,0,1,0,0,2,0,0,2,1,2,2,1,1,0,0,1,0,1,1,2,1,3,2,1,1,0,3,3,2,1,1,1,1,3,3,2,3,2,2,1,2,1,2,3,2,0,0,1,1,2,1,2,3,1,1,1,3,3,1
UBAT0010,00198,1.48E7,2.071E+07,1200,11.905,0,0.634,43,0.99,1,4,12,24,31,27,18,15,13,14,11,8,8,7,8,6,5,4,3,1,1,3,3,2,1,0,3,4,1,2,2,3,2,0,1,0,0,1,1,0,2,1,2,2,3,1,5,2,3,4,2,2,1,3,4,4,6,3,1,2
UBAT0010,00199,1.48E7,7.547E+07,1196,11.906,0,0.634,43,0.98,4,4,1,0,2,1,2,1,1,4,3,4,3,1,3,0,1,2,0,0,2,2,3,2,4,3,1,2,1,2,4,3,3,4,3,0,1,1,3,3,1,3,2,2,0,2,3,2,2,2,3,2,1,3,3,2,3,4,2,2
UBAT0010,00200,1.48E7,3.206E+07,1197,11.907,0,0.635,43,0.98,6,5,2,1,4,3,4,3,3,3,2,3,4,1,2,4,4,4,3,3,2,2,2,0,0,2,5,2,4,5,10,11,11,10,9,11,12,13,12,12,13,11,10,7,7,8,8,10,10,9,7,7,7,9,9,7,6,6,7,5
UBAT0010,00201,1.48E7,8.929E+07,1199,11.906,0,0.634,43,0.98,6,6,8,7,5,6,5,5,4,6,5,4,2,3,4,4,6,5,6,5,7,4,3,3,3,1,1,2,5,5,2,3,4,2,3,3,5,3,3,2,3,4,3,1,3,2,2,2,1,2,0,1,1,4,12,26,31,29,25,16
UBAT0010,00202,1.48E7,8.238E+07,1199,11.905,0,0.634,43,0.99,6,1,2,3,3,1,2,0,0,1,2,1,3,2,1,0,4,2,2,2,2,1,4,3,2,2,1,0,2,2,1,0,2,2,1,0,0,1,2,2,2,1,1,3,2,3,4,1,3,16,18,10,3,3,3,7,7,8,6,3
UBAT0010,00203,1.48E7,4.119E+07,1198,11.906,0,0.635,43,0.99,1,3,7,14,20,19,26,29,32,34,32,31,30,28,29,30,27,27,26,28,28,27,24,23,20,17,18,14,12,10,10,9,9,8,6,7,7,7,7,6,8,8,7,7,6,6,8,7,8,5,3,3,6,8,11,14,20,21,25,29
UBAT0010,00204,1.48E7,2.404E+08,1198,11.904,0,0.635,43,0.99,24,22,20,21,18,14,12,15,15,15,15,16,20,21,20,16,13,10,9,8,9,10,10,10,9,10,10,10,10,10,9,8,7,5,5,7,9,12,17,20,23,23,24,23,21,19,17,17,16,13,10,6,4,3,1,3,5,2,3,4
UBAT0010,00205,1.48E7,1.822E+08,1199,11.905,0,0.634,43,0.99,5,5,2,3,0,3,3,2,3,0,3,2,6,5,3,3,4,5,2,2,2,1,3,3,3,3,3,2,3,1,1,3,4,4,4,4,3,2,3,2,3,5,4,1,0,2,2,1,3,3,3,0,1,4,5,3,1,2,7,15
UBAT0010,00206,1.48E7,4.637E+07,1200,11.907,0,0.635,43,0.98,13,6,4,6,4,3,1,1,3,1,1,1,0,2,3,3,4,3,0,0,1,0,1,3,5,3,1,1,4,4,4,3,4,2,1,2,0,0,1,0,0,1,0,0,4,2,0,2,3,2,3,4,3,0,3,4,5,2,1,3
UBAT0010,00207,1.48E7,3.255E+07,1201,11.905,0,0.634,43,0.98,4,3,5,3,1,2,4,2,0,0,0,3,3,2,1,1,2,3,2,2,2,3,3,3,2,2,0,2,3,2,1,2,3,3,2,3,4,3,2,2,2,3,1,0,2,2,3,4,3,3,2,2,2,2,3,1,0,1,2,1
UBAT0010,00208,1.48E7,3.107E+07,1201,11.904,0,0.634,43,0.98,1,0,1,3,2,0,3,2,2,3,2,2,3,2,0,3,3,3,2,0,3,3,3,2,0,2,4,3,1,2,2,2,5,3,4,2,3,2,2,3,1,1,2,3,2,2,1,3,3,0,0,1,1,1,3,2,3,1,1,3
UBAT0010,00209,1.48E7,3.033E+07,1197,11.906,0,0.634,43,0.99,2,3,6,4,1,2,1,1,3,0,2,5,3,1,1,1,19,47,53,43,26,18,14,12,8,4,3,3,3,3,4,2,1,2,3,3,3,4,2,3,3,2,1,1,2,3,1,3,5,3,2,0,1,4,2,0,4,3,3,2
UBAT0010,00210,1.48E7,8.953E+07,1197,11.910,0,0.634,43,0.98,1,2,3,2,0,2,0,2,3,2,0,3,2,0,0,1,4,2,1,2,3,3,3,1,2,2,3,3,4,3,2,1,1,3,1,1,2,3,5,5,3,3,3,2,1,2,1,1,0,0,0,1,1,2,1,2,3,0,1,2
UBAT0010,00211,1.48E7,2.787E+07,1200,11.907,0,0.635,43,0.99,2,2,3,2,1,0,2,2,3,3,2,3,1,3,3,2,3,3,4,3,2,3,2,1,3,4,4,3,1,0,3,2,1,1,3,3,4,3,0,0,3,3,1,1,3,3,3,1,4,13,18,15,11,9,6,5,6,5,4,3
UBAT0010,00212,1.48E7,5.081E+07,1201,11.905,0,0.634,43,0.99,1,3,8,22,20,13,5,4,3,3,5,5,4,5,5,2,1,2,1,2,1,2,3,5,2,2,3,4,4,0,0,1,3,2,2,2,0,0,0,0,2,1,1,3,3,0,0,2,3,3,3,2,3,3,1,1,1,1,0,2
UBAT0010,00213,1.48E7,4.587E+07,1200,11.904,0,0.635,43,0.99,2,1,2,0,3,2,1,2,2,2,3,1,0,1,2,2,0,1,2,3,2,3,3,2,2,3,3,2,0,1,3,2,0,2,2,2,1,2,3,1,2,1,1,1,1,1,1,2,3,14,29,23,16,10,5,4,2,3,2,1
