ggpPUBAT0010,00000,0,0.000E00,1210,11.911,643,0.000,41,1.02,1,0,1,0,2,1,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,2,0,0,0,1,1,1,0,0,1,1,2,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0
UBAT0010,00001,1.23E4,0.000E00,1210,11.919,646,0.325,42,1.04,0,0,46,185,120,0,0,0,6,1,0,1,2,1,1,1,1,1,0,1,0,1,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
UBAT0010,00002,1.48E8,7.830E+04,1197,11.901,638,0.454,43,1.09,1,5,37,57,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,2,0,0,1,0,0,2,1,0,0,1,2,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,2,1,1,0,0,1
UBAT0010,00003,1.48E7,3.650E+08,1192,11.898,660,0.633,43,1.08,0,1,49,83,26,0,3,7,19,28,29,23,18,11,9,6,5,4,2,4,1,1,2,1,3,2,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,5,8,8,7,5,2,3,3,2,1,0
UBAT0010,00004,1.48E7,9.669E+07,1204,11.901,650,0.634,43,1.11,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,3,1,2,2,1,0,0,1,0,2,7,11,8,3,2,2,0,1,1,2,1,0,1,13,25,22,15,12,10,6,4,2
UBAT0010,00005,1.48E7,4.217E+07,1210,11.896,636,0.635,43,1.09,0,3,2,1,1,2,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,1,3,1,3,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
UBAT0010,00006,1.48E7,9.126E+06,1201,11.891,653,0.634,43,1.06,1,1,0,1,0,0,0,0,0,0,0,1,0,0,4,16,36,60,66,63,58,56,51,44,40,34,26,23,18,13,10,10,8,6,3,1,3,1,0,0,0,0,0,2,1,3,10,21,38,48,45,38,30,23,19,14,9,7,5,4
UBAT0010,00007,1.48E7,2.397E+08,1194,11.895,659,0.634,43,1.07,2,2,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,2,0,1,0,2,3,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
UBAT0010,00008,1.48E7,6.659E+06,1199,11.900,674,0.634,43,1.10,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,15,31,40,38,31,23,17,17,15,12,7,6,8,5,5,5,3,3,3,3,3,4,2,1,2,3
UBAT0010,00009,1.48E7,7.843E+07,1208,11.898,639,0.634,43,1.10,1,1,1,0,0,2,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,2,1,1,0,1,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,1,1,1,0,0
